provincia,macro_sector,anio,vab,participacion_pct
Formosa,Otros servicios,2014,121.72680582980061,3.561008480992654
Formosa,Minería y energía,2014,110.51079322898416,3.232894096308373
Formosa,Resto / no clasificado,2014,86.33804370789977,2.5257419988989547
Formosa,Hotelería y gastronomía,2014,41.992021590661444,1.2284389128508932
Formosa,"Administración pública, salud y educación",2015,898.1467912203624,24.799700907287484
Formosa,Comercio,2015,607.7387561534205,16.7809310568186
Formosa,"Agro, pesca y silvicultura",2015,454.98748957499095,12.563150888381799
Formosa,Construcción,2015,448.0418713244141,12.37136792270816
Formosa,Transporte y comunicaciones,2015,354.4972396844224,9.788406085253923
Formosa,Servicios financieros e inmobiliarios,2015,240.4444340113263,6.639170909023368
Formosa,Industria manufacturera,2015,231.72385224932265,6.398377509158986
Formosa,Otros servicios,2015,120.56802220352358,3.3291338552441205
Formosa,Minería y energía,2015,112.55843974580911,3.107972624936012
Formosa,Resto / no clasificado,2015,107.91123083309886,2.979653521404729
Formosa,Hotelería y gastronomía,2015,44.98519224110937,1.2421347197828179
Formosa,"Administración pública, salud y educación",2016,923.7051376157996,25.603611242137177
Formosa,Comercio,2016,605.0755431699689,16.771714639842756
Formosa,"Agro, pesca y silvicultura",2016,502.2411499881904,13.92131171565499
Formosa,Construcción,2016,363.9230566843789,10.08735806043839
Formosa,Transporte y comunicaciones,2016,362.8758056511902,10.058329956950844
Formosa,Servicios financieros e inmobiliarios,2016,244.0973538968024,6.765983537278538
Formosa,Industria manufacturera,2016,225.6176508903748,6.253756082456777
Formosa,Otros servicios,2016,127.70528518669782,3.53978379283028
Formosa,Resto / no clasificado,2016,107.54886638849736,2.9810804903079067
Formosa,Minería y energía,2016,102.65198776067302,2.8453469411686645
Formosa,Hotelería y gastronomía,2016,42.27243744603372,1.1717235409336721
Formosa,"Administración pública, salud y educación",2017,952.1675887572068,25.733678417788987
Formosa,Comercio,2017,628.1023704912647,16.975356656247897
Formosa,"Agro, pesca y silvicultura",2017,543.6721330657782,14.693509842410318
Formosa,Transporte y comunicaciones,2017,387.8695630760433,10.482724598171922
Formosa,Construcción,2017,326.5483834460889,8.825432819466885
Formosa,Servicios financieros e inmobiliarios,2017,248.67503146036753,6.720795126504165
Formosa,Industria manufacturera,2017,231.49421212971072,6.256459136884597
Formosa,Otros servicios,2017,129.40984488054815,3.4974844466178823
Formosa,Resto / no clasificado,2017,116.84285389250986,3.157843706286096
Formosa,Minería y energía,2017,97.78327736007965,2.642731640872302
Formosa,Hotelería y gastronomía,2017,37.51824018731835,1.0139836087489489
Formosa,"Administración pública, salud y educación",2018,956.8922465994276,25.99627053304937
Formosa,Comercio,2018,618.182847400463,16.79441817720213
Formosa,"Agro, pesca y silvicultura",2018,588.5605045152091,15.989656259437135
Formosa,Transporte y comunicaciones,2018,380.72390639593675,10.343277107993297
Formosa,Construcción,2018,286.09519393615466,7.77246140952685
Formosa,Servicios financieros e inmobiliarios,2018,254.43315445484535,6.912286246744108
Formosa,Industria manufacturera,2018,219.28123802403067,5.957300215100419
Formosa,Otros servicios,2018,130.96820690703146,3.5580651322894847
Formosa,Resto / no clasificado,2018,120.43729111972104,3.271967573509405
Formosa,Minería y energía,2018,90.95091782351464,2.4708995954055446
Formosa,Hotelería y gastronomía,2018,34.35727707888844,0.9333977497422584
Formosa,"Administración pública, salud y educación",2019,900.6350554382642,25.959836860614704
Formosa,"Agro, pesca y silvicultura",2019,573.9656454646082,16.54394244359945
Formosa,Comercio,2019,551.2585373761694,15.889434473925357
Formosa,Transporte y comunicaciones,2019,386.48125700526754,11.139906581428619
Formosa,Servicios financieros e inmobiliarios,2019,250.83569652983837,7.230069184420743
Formosa,Construcción,2019,229.228675884558,6.6072700521768155
Formosa,Industria manufacturera,2019,210.26800519257458,6.060749111247853
Formosa,Otros servicios,2019,138.49314726689568,3.9919160237574642
Formosa,Resto / no clasificado,2019,110.93962097597267,3.197715261608638
Formosa,Minería y energía,2019,85.09083177817271,2.452651712763349
Formosa,Hotelería y gastronomía,2019,32.14372469375128,0.9265082944570042
Formosa,"Administración pública, salud y educación",2020,876.0221639778433,27.00562511930085
Formosa,"Agro, pesca y silvicultura",2020,576.253648985347,17.764493477497293
Formosa,Comercio,2020,525.539485916941,16.201099613299235
Formosa,Transporte y comunicaciones,2020,342.07758021181496,10.545416854488959
Formosa,Servicios financieros e inmobiliarios,2020,254.0964702690007,7.833173979369502
Formosa,Industria manufacturera,2020,199.13451889321098,6.138831169662511
Formosa,Construcción,2020,183.20700750134216,5.647824869343514
Formosa,Resto / no clasificado,2020,98.8828004129415,3.0483153834519716
Formosa,Otros servicios,2020,89.78493435933166,2.767850379103503
Formosa,Minería y energía,2020,82.80015493198844,2.5525266778180105
Formosa,Hotelería y gastronomía,2020,16.051951225750713,0.4948424766646538
Formosa,"Administración pública, salud y educación",2021,939.1151595977452,26.075581589330586
Formosa,"Agro, pesca y silvicultura",2021,604.3193443840468,16.779601744738798
Formosa,Comercio,2021,584.455276388868,16.22805370463884
Formosa,Transporte y comunicaciones,2021,364.1937210637118,10.112245543971861
Formosa,Construcción,2021,304.91544437095865,8.466317965676904
Formosa,Servicios financieros e inmobiliarios,2021,259.53338416886976,7.206234363152208
Formosa,Industria manufacturera,2021,224.54533670691745,6.2347521365887575
Formosa,Otros servicios,2021,117.06396077296235,3.2504116551723734
Formosa,Resto / no clasificado,2021,109.54918559976872,3.0417555269526786
Formosa,Minería y energía,2021,77.4204546324413,2.149665417301967
Formosa,Hotelería y gastronomía,2021,16.400577334284428,0.4553803524750239
Formosa,"Administración pública, salud y educación",2022,1025.9643767212292,28.453144628288786
Formosa,Comercio,2022,636.5830673865182,17.654404475672983
Formosa,Transporte y comunicaciones,2022,405.01021998992576,11.232177867750295
Formosa,Construcción,2022,398.6915451658545,11.05694159960326
Formosa,"Agro, pesca y silvicultura",2022,293.9717515755604,8.152739952766945
Formosa,Servicios financieros e inmobiliarios,2022,261.1911401000937,7.243632872172246
Formosa,Industria manufacturera,2022,236.00541493639938,6.545155325670023
Formosa,Otros servicios,2022,123.23150670711006,3.4175883321649345
Formosa,Resto / no clasificado,2022,122.6327677094472,3.4009834600254734
Formosa,Minería y energía,2022,81.68245643145643,2.2653055010209466
Formosa,Hotelería y gastronomía,2022,20.838873193038857,0.5779259848641057
Formosa,"Administración pública, salud y educación",2023,983.7047413335133,27.965575466843127
Formosa,Comercio,2023,635.5874067332279,18.069006727240065
Formosa,Transporte y comunicaciones,2023,417.1661563862465,11.859545998342547
Formosa,Construcción,2023,340.8705576043213,9.690551343877905
Formosa,"Agro, pesca y silvicultura",2023,311.3532855592895,8.85140981668381
Formosa,Servicios financieros e inmobiliarios,2023,263.40144616056136,7.488195096725047
Formosa,Industria manufacturera,2023,221.71824188231565,6.303190342795633
Formosa,Resto / no clasificado,2023,118.8531043289224,3.3788547710701393
Formosa,Otros servicios,2023,114.84037082960144,3.2647774501135824
Formosa,Minería y energía,2023,86.84747528983418,2.468972164381605
Formosa,Hotelería y gastronomía,2023,23.213083607148377,0.6599208219265406
Formosa,"Administración pública, salud y educación",2024,930.2398023520396,30.364831568463565
Formosa,Comercio,2024,547.0401438968782,17.856451410289797
Formosa,Transporte y comunicaciones,2024,378.33177313257823,12.349482938831937
Formosa,"Agro, pesca y silvicultura",2024,292.3060419710812,9.54143620650749
Formosa,Servicios financieros e inmobiliarios,2024,265.0355381302643,8.651274063563436
Formosa,Industria manufacturera,2024,196.8451143811687,6.425406360968776
Formosa,Construcción,2024,139.07087840661262,4.539543231990163
Formosa,Resto / no clasificado,2024,103.07307167350642,3.364504993977624
Formosa,Otros servicios,2024,99.59828912914433,3.251081351568629
Formosa,Minería y energía,2024,86.01516641524135,2.807701878513843
Formosa,Hotelería y gastronomía,2024,25.987609871956238,0.848285995324743
Jujuy,"Administración pública, salud y educación",2004,752.3080431640637,20.584185837670923
Jujuy,Industria manufacturera,2004,658.1193181251314,18.00705239129641
Jujuy,Comercio,2004,529.5461782766628,14.48911392390644
Jujuy,"Agro, pesca y silvicultura",2004,438.07491208999585,11.986333900347924
Jujuy,Transporte y comunicaciones,2004,350.24024284947285,9.583056185765532
Jujuy,Servicios financieros e inmobiliarios,2004,295.4233454741468,8.083190256016097
Jujuy,Resto / no clasificado,2004,193.9356076669167,5.3063457516256705
Jujuy,Construcción,2004,171.4001063843545,4.689743349776606
Jujuy,Otros servicios,2004,101.35842369642764,2.773306291935597
Jujuy,Minería y energía,2004,97.05626023899032,2.65559316509001
Jujuy,Hotelería y gastronomía,2004,67.3240524825973,1.8420789465687992
Jujuy,"Administración pública, salud y educación",2005,781.3278984969535,20.265740878863948
Jujuy,Industria manufacturera,2005,679.1476923404783,17.615435437448696
Jujuy,Comercio,2005,558.4883186546463,14.485825440894061
Jujuy,"Agro, pesca y silvicultura",2005,453.86492493505966,11.772149670366368
Jujuy,Transporte y comunicaciones,2005,386.94106573187173,10.036307917071198
Jujuy,Servicios financieros e inmobiliarios,2005,310.94676158764526,8.065200934946107
Jujuy,Resto / no clasificado,2005,215.23028485077768,5.582548876676192
Jujuy,Construcción,2005,195.3260664233911,5.066281975389679
Jujuy,Otros servicios,2005,107.45708308381859,2.7871747643524256
Jujuy,Minería y energía,2005,98.24900581344623,2.5483396884349996
Jujuy,Hotelería y gastronomía,2005,68.43335582154145,1.7749944155563293
Jujuy,"Administración pública, salud y educación",2006,831.6922994350448,20.302260899358426
Jujuy,Industria manufacturera,2006,718.064320132702,17.528512864381902
Jujuy,Comercio,2006,605.4969528131072,14.780655199198824
Jujuy,Transporte y comunicaciones,2006,470.0313845545818,11.473834501769455
Jujuy,"Agro, pesca y silvicultura",2006,441.5574092726356,10.778762447587109
Jujuy,Servicios financieros e inmobiliarios,2006,330.6605960272547,8.071684316715238
Jujuy,Resto / no clasificado,2006,224.4089927871604,5.477999402930624
Jujuy,Construcción,2006,184.3103757018799,4.499160731078263
Jujuy,Otros servicios,2006,114.69743755147242,2.799854349065941
Jujuy,Minería y energía,2006,102.76290154049656,2.5085229708961427
Jujuy,Hotelería y gastronomía,2006,72.86748072048131,1.778752317018081
Jujuy,"Administración pública, salud y educación",2007,929.1973882368997,20.971622376121562
Jujuy,Industria manufacturera,2007,766.3409791799731,17.296016788428823
Jujuy,Comercio,2007,663.755269942892,14.980697371325414
Jujuy,Transporte y comunicaciones,2007,525.6197822141648,11.863033329151346
Jujuy,"Agro, pesca y silvicultura",2007,455.371815630088,10.27756414193483
Jujuy,Servicios financieros e inmobiliarios,2007,348.5093803541068,7.865720687388608
Jujuy,Resto / no clasificado,2007,243.14790653743535,5.487753347136557
Jujuy,Construcción,2007,171.3092054223635,3.8663819024373964
Jujuy,Minería y energía,2007,123.28751966552402,2.782551198319603
Jujuy,Otros servicios,2007,114.9631531006104,2.594673494045135
Jujuy,Hotelería y gastronomía,2007,89.23439047033989,2.013985363710726
Jujuy,"Administración pública, salud y educación",2008,929.1141472166199,20.025733489224226
Jujuy,Industria manufacturera,2008,784.5208337603921,16.909230346663445
Jujuy,Comercio,2008,691.6382117250153,14.907277583127343
Jujuy,Transporte y comunicaciones,2008,561.6650559536695,12.105891137739851
Jujuy,"Agro, pesca y silvicultura",2008,471.6820960870624,10.166436466579722
Jujuy,Servicios financieros e inmobiliarios,2008,386.52059234697964,8.330901422204969
Jujuy,Resto / no clasificado,2008,279.09760111603526,6.01555168885879
Jujuy,Construcción,2008,164.7394426925592,3.5507242941112604
Jujuy,Minería y energía,2008,147.25433967486498,3.173857776565556
Jujuy,Otros servicios,2008,121.76436430139839,2.6244576248133513
Jujuy,Hotelería y gastronomía,2008,101.60439498883402,2.1899381701114873
Jujuy,"Administración pública, salud y educación",2009,936.2932223205398,20.433158856137588
Jujuy,Industria manufacturera,2009,764.0229484931284,16.67362521070366
Jujuy,Comercio,2009,671.2517438312917,14.649036420631655
Jujuy,Transporte y comunicaciones,2009,584.9627413236615,12.76591171808794
Jujuy,"Agro, pesca y silvicultura",2009,407.0520190114389,8.883283963711982
Jujuy,Servicios financieros e inmobiliarios,2009,385.9997710023423,8.423851045055855
Jujuy,Resto / no clasificado,2009,283.14187024383267,6.179135633575559
Jujuy,Construcción,2009,183.58947161883788,4.0065577198184785
Jujuy,Minería y energía,2009,136.75852778265562,2.9845444316992427
Jujuy,Otros servicios,2009,117.6541369286668,2.567620498188534
Jujuy,Hotelería y gastronomía,2009,111.4981017214744,2.4332745023895015
Jujuy,"Administración pública, salud y educación",2010,1013.2442032202786,20.021017954667677
Jujuy,Industria manufacturera,2010,842.5394712866636,16.648008277308943
Jujuy,Comercio,2010,743.8528450159479,14.69802750251438
Jujuy,Transporte y comunicaciones,2010,657.3576326243463,12.988940793919046
Jujuy,"Agro, pesca y silvicultura",2010,465.1136769132435,9.190330669394529
Jujuy,Servicios financieros e inmobiliarios,2010,389.9182523862289,7.704520101932615
Jujuy,Resto / no clasificado,2010,297.2018727704177,5.872507350139563
Jujuy,Minería y energía,2010,225.8930320997738,4.4634930425757195
Jujuy,Construcción,2010,182.31120265440103,3.602345663641858
Jujuy,Otros servicios,2010,127.9533161485193,2.5282707089041696
Jujuy,Hotelería y gastronomía,2010,115.51701998905916,2.2825379350015034
Jujuy,"Administración pública, salud y educación",2011,1037.9349208866793,19.51836438187314
Jujuy,Industria manufacturera,2011,892.0829076214951,16.775617526118715
Jujuy,Comercio,2011,808.8854769520789,15.211089987095304
Jujuy,Transporte y comunicaciones,2011,722.7534359506228,13.591377105882394
Jujuy,"Agro, pesca y silvicultura",2011,423.17729800556424,7.957848352913168
Jujuy,Servicios financieros e inmobiliarios,2011,403.11235485376403,7.580527131844854
Jujuy,Resto / no clasificado,2011,323.9485135268349,6.091851233390823
Jujuy,Minería y energía,2011,249.9353679902205,4.700034160314457
Jujuy,Construcción,2011,205.41656088437296,3.8628580701257302
Jujuy,Otros servicios,2011,139.06352926324564,2.615089425905972
Jujuy,Hotelería y gastronomía,2011,111.42477098375436,2.095342624535444
Jujuy,"Administración pública, salud y educación",2012,1133.336144275714,20.80935595204437
Jujuy,Industria manufacturera,2012,848.3476800494259,15.576639759002386
Jujuy,Comercio,2012,784.342355482043,14.401428336975439
Jujuy,Transporte y comunicaciones,2012,749.6775243378777,13.76494214182506
Jujuy,Servicios financieros e inmobiliarios,2012,428.0202983528704,7.858945281249486
Jujuy,"Agro, pesca y silvicultura",2012,402.7159175048811,7.394327726368256
Jujuy,Minería y energía,2012,336.29669963344145,6.174794445157619
